transformation,closest_reaction,delta_mz_observed,delta_mz_error,metabolite_from,mz_from,rt_from,metabolite_to,mz_to,rt_to,method
C8-pos_783--->C8-pos_616,Hydroxylation,15.99369999999999,0.0012146195600095666,C8-pos_783,756.5901,9.17,C8-pos_616,772.5838,8.91,C8-pos
C8-pos_783--->C8-pos_784,Hydration,18.010099999999966,0.00046468402003441156,C8-pos_783,756.5901,9.17,C8-pos_784,774.6002,9.18,C8-pos
C8-pos_783--->C8-pos_701,Tyr → Trp,23.012699999999995,0.0032844174700059625,C8-pos_783,756.5901,9.17,C8-pos_701,779.6028,9.06,C8-pos
C8-pos_783--->C36:3_PC,Formylation,27.99369999999999,0.0012146195600095666,C8-pos_783,756.5901,9.17,C36:3_PC,784.5838,8.84,C8-pos
C8-pos_783--->C8-pos_581,Glycine → Taurine,49.97640000000001,0.006235684019983978,C8-pos_783,756.5901,9.17,C8-pos_581,806.5665,8.85,C8-pos
C8-pos_783--->C38:6_PC,Glycine → Taurine,49.97810000000004,0.004535684019955966,C8-pos_783,756.5901,9.17,C38:6_PC,806.5682,8.66,C8-pos
C8-pos_1469--->C8-pos_697,Glycine → Taurine,49.976999999999975,0.0056356840200209035,C8-pos_1469,707.6441,11.99,C8-pos_697,757.6211,9.06,C8-pos
C18:1_SM--->C8-pos_697,Ethylation,28.031200000000013,0.00010012891998911755,C18:1_SM,729.5899,8.59,C8-pos_697,757.6211,9.06,C8-pos
C8-pos_1128--->C8-pos_697,Methylation,14.005999999999972,0.009650064460029029,C8-pos_1128,743.6151,10.87,C8-pos_697,757.6211,9.06,C8-pos
C8-pos_693--->C8-pos_697,Hydrogenation,2.0196999999999434,0.004049935539943483,C8-pos_693,755.6014,9.05,C8-pos_697,757.6211,9.06,C8-pos
C8-pos_783--->C8-pos_697,C=O → CHNH2,1.030999999999949,0.0006344819300529991,C8-pos_783,756.5901,9.17,C8-pos_697,757.6211,9.06,C8-pos
C8-pos_697--->C20:0_SM,Hydrogenation,2.015700000000038,4.993554003807077e-05,C8-pos_697,757.6211,9.06,C20:0_SM,759.6368,9.39,C8-pos
C8-pos_697--->C8-pos_832,Methylation,14.014700000000062,0.0009500644599391705,C8-pos_697,757.6211,9.06,C8-pos_832,771.6358,9.28,C8-pos
C8-pos_697--->C8-pos_1175,Methylation,14.02520000000004,0.009549935540039911,C8-pos_697,757.6211,9.06,C8-pos_1175,771.6463,11.21,C8-pos
C8-pos_697--->C22:1_SM,Ethylation,28.031400000000076,9.987108007436518e-05,C8-pos_697,757.6211,9.06,C22:1_SM,785.6525,9.49,C8-pos
C8-pos_697--->C8-pos_1224,Ethylation,28.04079999999999,0.009499871079988509,C8-pos_697,757.6211,9.06,C8-pos_1224,785.6619,11.39,C8-pos
C8-pos_1440--->C34:2_PC,Sulfation,79.95090000000005,0.005914858679943791,C8-pos_1440,678.6179,11.93,C34:2_PC,758.5688,8.69,C8-pos
C8-pos_1390--->C34:2_PC,Sulfation,79.95060000000001,0.0062148586799821715,C8-pos_1390,678.6182,11.84,C34:2_PC,758.5688,8.69,C8-pos
C8-pos_598--->C34:2_PC,Acetylation,42.01139999999998,0.000835315979983875,C8-pos_598,716.5574,8.86,C34:2_PC,758.5688,8.69,C8-pos
C32:2_PC--->C34:2_PC,Ethylation,28.031399999999962,9.987107996067834e-05,C32:2_PC,730.5374,8.21,C34:2_PC,758.5688,8.69,C8-pos
C8-pos_1334--->C34:2_PC,Tyr → Trp,23.022000000000048,0.00601558253004697,C8-pos_1334,735.5468,11.72,C34:2_PC,758.5688,8.69,C8-pos
C8-pos_1609--->C34:2_PC,Tyr → Trp,23.009900000000016,0.006084417469985226,C8-pos_1609,735.5589,12.31,C34:2_PC,758.5688,8.69,C8-pos
C8-pos_440--->C34:2_PC,Methylation,14.015899999999988,0.0002499355399869785,C8-pos_440,744.5529,8.45,C34:2_PC,758.5688,8.69,C8-pos
C36:2_PE--->C34:2_PC,Methylation,14.014900000000011,0.0007500644599893747,C36:2_PE,744.5539,9.14,C34:2_PC,758.5688,8.69,C8-pos
C8-pos_577--->C34:2_PC,Hydrogenation,2.018299999999954,0.0026499355399538516,C8-pos_577,756.5505,8.84,C34:2_PC,758.5688,8.69,C8-pos
C34:3_PC--->C34:2_PC,Hydrogenation,2.015899999999988,0.00024993553998786666,C34:3_PC,756.5529,8.41,C34:2_PC,758.5688,8.69,C8-pos
C34:2_PC--->C34:1_PC,Hydrogenation,2.0155999999999494,5.0064460050514015e-05,C34:2_PC,758.5688,8.69,C34:1_PC,760.5844,8.99,C8-pos
C34:2_PC--->C8-pos_927,Hydrogenation,2.0167000000000144,0.001049935540014424,C34:2_PC,758.5688,8.69,C8-pos_927,760.5855,9.5,C8-pos
C34:2_PC--->C8-pos_616,Methylation,14.014999999999986,0.0006500644600144767,C34:2_PC,758.5688,8.69,C8-pos_616,772.5838,8.91,C8-pos
C34:2_PC--->C8-pos_689,OH → SH,15.973299999999995,0.00385638044000558,C34:2_PC,758.5688,8.69,C8-pos_689,774.5421,9.05,C8-pos
C34:2_PC--->C8-pos_664,Hydroxylation,15.998500000000035,0.00358538044003609,C34:2_PC,758.5688,8.69,C8-pos_664,774.5673,8.99,C8-pos
C34:2_PC--->C8-pos_679,Formylation,27.99879999999996,0.003885380439960784,C34:2_PC,758.5688,8.69,C8-pos_679,786.5676,9.01,C8-pos
C34:2_PC--->C36:2_PC,Ethylation,28.030399999999986,0.0009001289200156748,C34:2_PC,758.5688,8.69,C36:2_PC,786.5992,9.14,C8-pos
C34:2_PC--->C8-pos_745,Phe → Trp,39.020399999999995,0.009500962969994475,C34:2_PC,758.5688,8.69,C8-pos_745,797.5892,9.13,C8-pos
C8-pos_1359--->C20:0_SM,Glycine conjugation,57.01909999999998,0.0023637210500169203,C8-pos_1359,702.6177,11.78,C20:0_SM,759.6368,9.39,C8-pos
C18:0_SM--->C20:0_SM,Ethylation,28.031399999999962,9.987107996067834e-05,C18:0_SM,731.6054,8.91,C20:0_SM,759.6368,9.39,C8-pos
C8-pos_1392--->C20:0_SM,Formylation,27.99279999999999,0.002114619560011022,C8-pos_1392,731.644,11.85,C20:0_SM,759.6368,9.39,C8-pos
C8-pos_763--->C20:0_SM,Methylation,14.01679999999999,0.0011499355399884337,C8-pos_763,745.62,9.15,C20:0_SM,759.6368,9.39,C8-pos
C8-pos_1155--->C20:0_SM,Methylation,14.005899999999997,0.009750064460003927,C8-pos_1155,745.6309,11.12,C20:0_SM,759.6368,9.39,C8-pos
C8-pos_697--->C20:0_SM,Hydrogenation,2.015700000000038,4.993554003807077e-05,C8-pos_697,757.6211,9.06,C20:0_SM,759.6368,9.39,C8-pos
C20:0_SM--->C8-pos_952,Methylation,14.0154,0.0002500644600011981,C20:0_SM,759.6368,9.39,C8-pos_952,773.6522,9.6,C8-pos
C20:0_SM--->C8-pos_1243,Methylation,14.025099999999952,0.009449935539951326,C20:0_SM,759.6368,9.39,C8-pos_1243,773.6619,11.46,C8-pos
C20:0_SM--->C22:0_SM,Ethylation,28.031299999999987,1.289200142196023e-07,C20:0_SM,759.6368,9.39,C22:0_SM,787.6681,9.77,C8-pos
C20:0_SM--->C8-pos_1191,Glucosylation,162.05759999999998,0.004776579899981925,C20:0_SM,759.6368,9.39,C8-pos_1191,921.6944,11.27,C8-pos
C8-pos_1458--->C34:1_PC,Sulfation,79.95159999999998,0.005214858680005818,C8-pos_1458,680.6328,11.98,C34:1_PC,760.5844,8.99,C8-pos
C8-pos_760--->C34:1_PC,Acetylation,42.01089999999999,0.0003353159799956984,C8-pos_760,718.5735,9.15,C34:1_PC,760.5844,8.99,C8-pos
C8-pos_600--->C34:1_PC,Acetylation,42.010400000000004,0.00016468401999247817,C8-pos_600,718.574,8.87,C34:1_PC,760.5844,8.99,C8-pos
C32:1_PC--->C34:1_PC,Ethylation,28.031399999999962,9.987107996067834e-05,C32:1_PC,732.553,8.54,C34:1_PC,760.5844,8.99,C8-pos
C8-pos_658--->C34:1_PC,Hydroxylation,15.995599999999968,0.0006853804399682417,C8-pos_658,744.5888,8.99,C34:1_PC,760.5844,8.99,C8-pos
C8-pos_548--->C34:1_PC,Methylation,14.015699999999924,4.993553992349575e-05,C8-pos_548,746.5687,8.76,C34:1_PC,760.5844,8.99,C8-pos
C36:1_PE--->C34:1_PC,Methylation,14.014999999999986,0.0006500644600144767,C36:1_PE,746.5694,9.41,C34:1_PC,760.5844,8.99,C8-pos
C34:2_PC--->C34:1_PC,Hydrogenation,2.0155999999999494,5.0064460050514015e-05,C34:2_PC,758.5688,8.69,C34:1_PC,760.5844,8.99,C8-pos
C34:1_PC--->C34:0_PC,Hydrogenation,2.016300000000001,0.0006499355400011453,C34:1_PC,760.5844,8.99,C34:0_PC,762.6007,9.3,C8-pos
C34:1_PC--->C8-pos_784,Methylation,14.015800000000013,0.00014993554001208054,C34:1_PC,760.5844,8.99,C8-pos_784,774.6002,9.18,C8-pos
C34:1_PC--->C40:7_PE_plasmalogen,OH → SH,15.973800000000097,0.0033563804399037167,C34:1_PC,760.5844,8.99,C40:7_PE_plasmalogen,776.5582,9.36,C8-pos
C34:1_PC--->C36:1_PC,Ethylation,28.031000000000063,0.00030012891993891344,C34:1_PC,760.5844,8.99,C36:1_PC,788.6154,9.41,C8-pos
C34:1_PC--->C8-pos_703,Phe → Trp,39.018800000000056,0.007900962970055048,C34:1_PC,760.5844,8.99,C8-pos_703,799.6032,9.06,C8-pos
C8-pos_1458--->C8-pos_927,Sulfation,79.95270000000005,0.00411485867994088,C8-pos_1458,680.6328,11.98,C8-pos_927,760.5855,9.5,C8-pos
C8-pos_760--->C8-pos_927,Acetylation,42.01200000000006,0.0014353159800606363,C8-pos_760,718.5735,9.15,C8-pos_927,760.5855,9.5,C8-pos
C8-pos_600--->C8-pos_927,Acetylation,42.01150000000007,0.0009353159800724598,C8-pos_600,718.574,8.87,C8-pos_927,760.5855,9.5,C8-pos
C32:1_PC--->C8-pos_927,Ethylation,28.032500000000027,0.0011998710800256163,C32:1_PC,732.553,8.54,C8-pos_927,760.5855,9.5,C8-pos
C8-pos_658--->C8-pos_927,Hydroxylation,15.996700000000033,0.0017853804400331796,C8-pos_658,744.5888,8.99,C8-pos_927,760.5855,9.5,C8-pos
C8-pos_548--->C8-pos_927,Methylation,14.01679999999999,0.0011499355399884337,C8-pos_548,746.5687,8.76,C8-pos_927,760.5855,9.5,C8-pos
C36:1_PE--->C8-pos_927,Methylation,14.016100000000051,0.0004499355400504612,C36:1_PE,746.5694,9.41,C8-pos_927,760.5855,9.5,C8-pos
C34:2_PC--->C8-pos_927,Hydrogenation,2.0167000000000144,0.001049935540014424,C34:2_PC,758.5688,8.69,C8-pos_927,760.5855,9.5,C8-pos
C8-pos_927--->C34:0_PC,Hydrogenation,2.015199999999936,0.00045006446006379264,C8-pos_927,760.5855,9.5,C34:0_PC,762.6007,9.3,C8-pos
C8-pos_927--->C8-pos_784,Methylation,14.014699999999948,0.0009500644600528574,C8-pos_927,760.5855,9.5,C8-pos_784,774.6002,9.18,C8-pos
C8-pos_927--->C40:7_PE_plasmalogen,OH → SH,15.972700000000032,0.004456380439968655,C8-pos_927,760.5855,9.5,C40:7_PE_plasmalogen,776.5582,9.36,C8-pos
C8-pos_927--->C36:1_PC,Ethylation,28.029899999999998,0.0014001289200038514,C8-pos_927,760.5855,9.5,C36:1_PC,788.6154,9.41,C8-pos
C8-pos_927--->C8-pos_703,Phe → Trp,39.01769999999999,0.00680096296999011,C8-pos_927,760.5855,9.5,C8-pos_703,799.6032,9.06,C8-pos
C8-pos_1440--->C34:0_PC,Malonylation,83.9828,0.001943858679993582,C8-pos_1440,678.6179,11.93,C34:0_PC,762.6007,9.3,C8-pos
C8-pos_1390--->C34:0_PC,Malonylation,83.98249999999996,0.0022438586800319626,C8-pos_1390,678.6182,11.84,C34:0_PC,762.6007,9.3,C8-pos
C8-pos_1606--->C34:0_PC,Sulfation,79.95259999999996,0.004214858680029465,C8-pos_1606,682.6481,12.31,C34:0_PC,762.6007,9.3,C8-pos
C8-pos_1689--->C34:0_PC,Sulfation,79.95169999999996,0.00511485868003092,C8-pos_1689,682.649,12.54,C34:0_PC,762.6007,9.3,C8-pos
C8-pos_480--->C34:0_PC,Glycine conjugation,57.01319999999998,0.008263721050013828,C8-pos_480,705.5875,8.61,C34:0_PC,762.6007,9.3,C8-pos
C32:0_PC--->C34:0_PC,Ethylation,28.031799999999976,0.000499871079973957,C32:0_PC,734.5689,8.84,C34:0_PC,762.6007,9.3,C8-pos
C8-pos_658--->C34:0_PC,Hydration,18.01189999999997,0.0013353159799684988,C8-pos_658,744.5888,8.99,C34:0_PC,762.6007,9.3,C8-pos
C34:1_PC_plasmalogen-A--->C34:0_PC,Hydroxylation,15.995699999999943,0.0007853804399431397,C34:1_PC_plasmalogen-A,746.605,9.27,C34:0_PC,762.6007,9.3,C8-pos
C8-pos_681--->C34:0_PC,Methylation,14.016199999999913,0.0005499355399116723,C8-pos_681,748.5845,9.02,C34:0_PC,762.6007,9.3,C8-pos
C34:1_PC--->C34:0_PC,Hydrogenation,2.016300000000001,0.0006499355400011453,C34:1_PC,760.5844,8.99,C34:0_PC,762.6007,9.3,C8-pos
C8-pos_927--->C34:0_PC,Hydrogenation,2.015199999999936,0.00045006446006379264,C8-pos_927,760.5855,9.5,C34:0_PC,762.6007,9.3,C8-pos
C34:0_PC--->C8-pos_917,OH → SH,15.972900000000095,0.004256380439905172,C34:0_PC,762.6007,9.3,C8-pos_917,778.5736,9.47,C8-pos
C34:0_PC--->C36:0_PC,Ethylation,28.031400000000076,9.987108007436518e-05,C34:0_PC,762.6007,9.3,C36:0_PC,790.6321,9.79,C8-pos
C34:0_PC--->C8-pos_601,Phosphorylation,79.96680000000003,0.00046947909004302346,C34:0_PC,762.6007,9.3,C8-pos_601,842.5675,8.87,C8-pos
C30:0_PC--->C8-pos_1398,Glycine conjugation,57.02249999999992,0.0010362789499254177,C30:0_PC,706.5375,8.38,C8-pos_1398,763.56,11.86,C8-pos
C8-pos_1331--->C8-pos_1398,Carboxylation,43.98729999999989,0.002529239120107718,C8-pos_1331,719.5727,11.72,C8-pos_1398,763.56,11.86,C8-pos
C8-pos_1609--->C8-pos_1398,Formylation,28.00109999999995,0.006185380439951871,C8-pos_1609,735.5589,12.31,C8-pos_1398,763.56,11.86,C8-pos
C34:0_PS--->C8-pos_1398,COOH → CONH2,-0.9831000000000358,0.0009155825299629328,C34:0_PS,764.5431,8.5,C8-pos_1398,763.56,11.86,C8-pos
C8-pos_1398--->C8-pos_781,Amination,17.02810000000011,0.001550898510107146,C8-pos_1398,763.56,11.86,C8-pos_781,780.5881,9.17,C8-pos
C8-pos_1398--->C8-pos_1010,Amination,17.0295000000001,0.0029508985100967777,C8-pos_1398,763.56,11.86,C8-pos_1010,780.5895,9.85,C8-pos
C8-pos_1398--->C8-pos_679,Tyr → Trp,23.007600000000025,0.008384417469976313,C8-pos_1398,763.56,11.86,C8-pos_679,786.5676,9.01,C8-pos
C8-pos_1398--->C8-pos_1462,Carboxylation,43.987300000000005,0.002529239119994031,C8-pos_1398,763.56,11.86,C8-pos_1462,807.5473,11.98,C8-pos
C8-pos_1398--->C8-pos_759,Glycine conjugation,57.02190000000007,0.00043627895007603,C8-pos_1398,763.56,11.86,C8-pos_759,820.5819,9.15,C8-pos
C8-pos_1398--->C8-pos_594,Glycine conjugation,57.02350000000001,0.0020362789500154577,C8-pos_1398,763.56,11.86,C8-pos_594,820.5835,8.86,C8-pos
C8-pos_1398--->C8-pos_707,Mercapturic acid conjugation,161.00920000000008,0.00546408908991225,C8-pos_1398,763.56,11.86,C8-pos_707,924.5692,9.08,C8-pos
C8-pos_1398--->C8-pos_785,Mercapturic acid conjugation,161.0100000000001,0.004664089089885692,C8-pos_1398,763.56,11.86,C8-pos_785,924.57,9.18,C8-pos
C8-pos_1006--->C8-pos_830,Taurine conjugation,107.0095,0.005400594929994895,C8-pos_1006,656.5939,9.83,C8-pos_830,763.6034,9.28,C8-pos
C8-pos_548--->C8-pos_830,Amination,17.03469999999993,0.00815089850992834,C8-pos_548,746.5687,8.76,C8-pos_830,763.6034,9.28,C8-pos
C36:1_PE--->C8-pos_830,Amination,17.033999999999992,0.007450898509990367,C36:1_PE,746.5694,9.41,C8-pos_830,763.6034,9.28,C8-pos
C8-pos_830--->C8-pos_701,Hydroxylation,15.999400000000037,0.004485380440037545,C8-pos_830,763.6034,9.28,C8-pos_701,779.6028,9.06,C8-pos
C8-pos_830--->C8-pos_876,Hydration,18.01520000000005,0.004635315980049626,C8-pos_830,763.6034,9.28,C8-pos_876,781.6186,9.4,C8-pos
C8-pos_830--->C8-pos_777,Glycine conjugation,57.01610000000005,0.00536372104994598,C8-pos_830,763.6034,9.28,C8-pos_777,820.6195,9.17,C8-pos
C8-pos_830--->C8-pos_869,Glycine conjugation,57.016200000000026,0.005263721049971082,C8-pos_830,763.6034,9.28,C8-pos_869,820.6196,9.37,C8-pos
C38:7_PE_plasmalogen--->C38:6_PE,Hydroxylation,15.994799999999941,0.00011461956005831553,C38:7_PE_plasmalogen,748.5271,8.92,C38:6_PE,764.5219,8.66,C8-pos
C38:6_PE--->C38:5_PE,Hydrogenation,2.017300000000091,0.0016499355400911853,C38:6_PE,764.5219,8.66,C38:5_PE,766.5392,8.83,C8-pos
C38:6_PE--->C8-pos_409,Methylation,14.013000000000034,0.002650064459967183,C38:6_PE,764.5219,8.66,C8-pos_409,778.5349,8.41,C8-pos
C38:6_PE--->C8-pos_369,Methylation,14.015700000000038,4.993554003718259e-05,C38:6_PE,764.5219,8.66,C8-pos_369,778.5376,8.17,C8-pos
C38:6_PE--->C8-pos_528,Ethylation,28.028099999999995,0.0032001289200067617,C38:6_PE,764.5219,8.66,C8-pos_528,792.55,8.71,C8-pos
C38:6_PE--->C40:6_PE,Ethylation,28.03309999999999,0.0017998710799886908,C38:6_PE,764.5219,8.66,C40:6_PE,792.555,9.19,C8-pos
C38:6_PE--->C8-pos_794,Glucosylation,162.06220000000008,0.009376579900077786,C38:6_PE,764.5219,8.66,C8-pos_794,926.5841,9.2,C8-pos
C38:7_PE_plasmalogen--->C8-pos_550,Hydroxylation,15.997799999999984,0.0028853804399844307,C38:7_PE_plasmalogen,748.5271,8.92,C8-pos_550,764.5249,8.76,C8-pos
C8-pos_550--->C38:5_PE,Hydrogenation,2.0143000000000484,0.001350064459951561,C8-pos_550,764.5249,8.76,C38:5_PE,766.5392,8.83,C8-pos
C8-pos_550--->C8-pos_409,Methylation,14.009999999999991,0.005650064460009929,C8-pos_550,764.5249,8.76,C8-pos_409,778.5349,8.41,C8-pos
C8-pos_550--->C8-pos_369,Methylation,14.012699999999995,0.0029500644600055637,C8-pos_550,764.5249,8.76,C8-pos_369,778.5376,8.17,C8-pos
C8-pos_550--->C8-pos_528,Ethylation,28.025099999999952,0.006200128920049508,C8-pos_550,764.5249,8.76,C8-pos_528,792.55,8.71,C8-pos
C8-pos_550--->C40:6_PE,Ethylation,28.030099999999948,0.0012001289200540555,C8-pos_550,764.5249,8.76,C40:6_PE,792.555,9.19,C8-pos
C8-pos_550--->C8-pos_794,Glucosylation,162.05920000000003,0.00637657990003504,C8-pos_550,764.5249,8.76,C8-pos_794,926.5841,9.2,C8-pos
C8-pos_550--->C8-pos_845,Glucosylation,162.06060000000002,0.007776579900024672,C8-pos_550,764.5249,8.76,C8-pos_845,926.5855,9.32,C8-pos
C8-pos_1620--->C34:0_PS,Mercapturic acid conjugation,161.00940000000003,0.005264089089962454,C8-pos_1620,603.5337,12.35,C34:0_PS,764.5431,8.5,C8-pos
C8-pos_614--->C34:0_PS,Mercapturic acid conjugation,161.00900000000001,0.005664089089975732,C8-pos_614,603.5341,8.91,C34:0_PS,764.5431,8.5,C8-pos
C34:0_PE--->C34:0_PS,Carboxylation,43.99019999999996,0.0003707608799601303,C34:0_PE,720.5529,8.62,C34:0_PS,764.5431,8.5,C8-pos
C34:0_PS--->C8-pos_1398,COOH → CONH2,-0.9831000000000358,0.0009155825299629328,C34:0_PS,764.5431,8.5,C8-pos_1398,763.56,11.86,C8-pos
C8-pos_1620--->C8-pos_647,Mercapturic acid conjugation,161.0223000000001,0.0076359109100963,C8-pos_1620,603.5337,12.35,C8-pos_647,764.556,8.98,C8-pos
C8-pos_614--->C8-pos_647,Mercapturic acid conjugation,161.02190000000007,0.007235910910083021,C8-pos_614,603.5341,8.91,C8-pos_647,764.556,8.98,C8-pos
C8-pos_395--->C8-pos_647,Acetylation,42.00300000000004,0.007564684019953916,C8-pos_395,722.553,8.3,C8-pos_647,764.556,8.98,C8-pos
C8-pos_418--->C8-pos_647,Acetylation,42.00260000000003,0.007964684019967194,C8-pos_418,722.5534,8.41,C8-pos_647,764.556,8.98,C8-pos
C8-pos_681--->C8-pos_647,OH → SH,15.971499999999992,0.0056563804400084905,C8-pos_681,748.5845,9.02,C8-pos_647,764.556,8.98,C8-pos
C8-pos_647--->C36:5_PC_plasmalogen-B,Hydrogenation,2.016499999999951,0.0008499355399509412,C8-pos_647,764.556,8.98,C36:5_PC_plasmalogen-B,766.5725,8.99,C8-pos
C8-pos_647--->C36:5_PC_plasmalogen-A,Hydrogenation,2.0167000000000144,0.001049935540014424,C8-pos_647,764.556,8.98,C36:5_PC_plasmalogen-A,766.5727,8.75,C8-pos
C8-pos_647--->C8-pos_917,Methylation,14.017600000000016,0.001949935540014991,C8-pos_647,764.556,8.98,C8-pos_917,778.5736,9.47,C8-pos
C8-pos_647--->C8-pos_515,Hydroxylation,15.994799999999941,0.00011461956005831553,C8-pos_647,764.556,8.98,C8-pos_515,780.5508,8.69,C8-pos
C8-pos_647--->C8-pos_433,Hydroxylation,15.996899999999982,0.0019853804399829755,C8-pos_647,764.556,8.98,C8-pos_433,780.5529,8.43,C8-pos
C8-pos_647--->C8-pos_655,Hydration,18.010599999999954,3.531597995376501e-05,C8-pos_647,764.556,8.98,C8-pos_655,782.5666,8.99,C8-pos
C8-pos_647--->C36:4_PC-B,Hydration,18.011999999999944,0.0014353159799433968,C8-pos_647,764.556,8.98,C36:4_PC-B,782.568,8.71,C8-pos
C8-pos_647--->C36:4_PC-A,Hydration,18.013399999999933,0.0028353159799330285,C8-pos_647,764.556,8.98,C36:4_PC-A,782.5694,8.5,C8-pos
C8-pos_647--->C8-pos_528,Formylation,27.993999999999915,0.0009146195600848728,C8-pos_647,764.556,8.98,C8-pos_528,792.55,8.71,C8-pos
C8-pos_647--->C40:6_PE,Formylation,27.99899999999991,0.00408538043991058,C8-pos_647,764.556,8.98,C40:6_PE,792.555,9.19,C8-pos
C8-pos_647--->C8-pos_877,Ethylation,28.03189999999995,0.0005998710799488549,C8-pos_647,764.556,8.98,C8-pos_877,792.5879,9.4,C8-pos
C8-pos_647--->C38:6_PC_plasmalogen,Ethylation,28.03219999999999,0.0008998710799872356,C8-pos_647,764.556,8.98,C38:6_PC_plasmalogen,792.5882,9.11,C8-pos
C8-pos_647--->C8-pos_628,Ethylation,28.032600000000002,0.0012998710800005142,C8-pos_647,764.556,8.98,C8-pos_628,792.5886,8.94,C8-pos
C8-pos_647--->C8-pos_581,Acetylation,42.01049999999998,6.468402001758022e-05,C8-pos_647,764.556,8.98,C8-pos_581,806.5665,8.85,C8-pos
C8-pos_647--->C38:6_PC,Acetylation,42.01220000000001,0.0016353159800104322,C8-pos_647,764.556,8.98,C38:6_PC,806.5682,8.66,C8-pos
C8-pos_647--->C8-pos_507,Malonylation,83.9819,0.002843858679995037,C8-pos_647,764.556,8.98,C8-pos_507,848.5379,8.68,C8-pos
C8-pos_1620--->C8-pos_535,Mercapturic acid conjugation,161.0226,0.007935910910020993,C8-pos_1620,603.5337,12.35,C8-pos_535,764.5563,8.73,C8-pos
C8-pos_614--->C8-pos_535,Mercapturic acid conjugation,161.0222,0.007535910910007715,C8-pos_614,603.5341,8.91,C8-pos_535,764.5563,8.73,C8-pos
C8-pos_395--->C8-pos_535,Acetylation,42.00329999999997,0.007264684020029222,C8-pos_395,722.553,8.3,C8-pos_535,764.5563,8.73,C8-pos
C8-pos_418--->C8-pos_535,Acetylation,42.002899999999954,0.0076646840200425,C8-pos_418,722.5534,8.41,C8-pos_535,764.5563,8.73,C8-pos
C8-pos_681--->C8-pos_535,OH → SH,15.971799999999917,0.005356380440083797,C8-pos_681,748.5845,9.02,C8-pos_535,764.5563,8.73,C8-pos
C8-pos_535--->C36:5_PC_plasmalogen-B,Hydrogenation,2.016200000000026,0.0005499355400262473,C8-pos_535,764.5563,8.73,C36:5_PC_plasmalogen-B,766.5725,8.99,C8-pos
C8-pos_535--->C36:5_PC_plasmalogen-A,Hydrogenation,2.0164000000000897,0.0007499355400897301,C8-pos_535,764.5563,8.73,C36:5_PC_plasmalogen-A,766.5727,8.75,C8-pos
C8-pos_535--->C8-pos_917,Methylation,14.017300000000091,0.001649935540090297,C8-pos_535,764.5563,8.73,C8-pos_917,778.5736,9.47,C8-pos
C8-pos_535--->C8-pos_515,Hydroxylation,15.994500000000016,0.00041461955998300937,C8-pos_535,764.5563,8.73,C8-pos_515,780.5508,8.69,C8-pos
C8-pos_535--->C8-pos_433,Hydroxylation,15.996600000000058,0.0016853804400582817,C8-pos_535,764.5563,8.73,C8-pos_433,780.5529,8.43,C8-pos
C8-pos_535--->C8-pos_655,Hydration,18.01030000000003,0.00026468401997092883,C8-pos_535,764.5563,8.73,C8-pos_655,782.5666,8.99,C8-pos
C8-pos_535--->C36:4_PC-B,Hydration,18.01170000000002,0.001135315980018703,C8-pos_535,764.5563,8.73,C36:4_PC-B,782.568,8.71,C8-pos
C8-pos_535--->C36:4_PC-A,Hydration,18.01310000000001,0.0025353159800083347,C8-pos_535,764.5563,8.73,C36:4_PC-A,782.5694,8.5,C8-pos
C8-pos_535--->C8-pos_528,Formylation,27.99369999999999,0.0012146195600095666,C8-pos_535,764.5563,8.73,C8-pos_528,792.55,8.71,C8-pos
C8-pos_535--->C40:6_PE,Formylation,27.998699999999985,0.003785380439985886,C8-pos_535,764.5563,8.73,C40:6_PE,792.555,9.19,C8-pos
C8-pos_535--->C8-pos_877,Ethylation,28.031600000000026,0.0002998710800241611,C8-pos_535,764.5563,8.73,C8-pos_877,792.5879,9.4,C8-pos
C8-pos_535--->C38:6_PC_plasmalogen,Ethylation,28.031900000000064,0.0005998710800625418,C8-pos_535,764.5563,8.73,C38:6_PC_plasmalogen,792.5882,9.11,C8-pos
C8-pos_535--->C8-pos_628,Ethylation,28.032300000000077,0.0009998710800758204,C8-pos_535,764.5563,8.73,C8-pos_628,792.5886,8.94,C8-pos
C8-pos_535--->C8-pos_581,Acetylation,42.010200000000054,0.00036468401994227406,C8-pos_535,764.5563,8.73,C8-pos_581,806.5665,8.85,C8-pos
C8-pos_535--->C38:6_PC,Acetylation,42.01190000000008,0.0013353159800857384,C8-pos_535,764.5563,8.73,C38:6_PC,806.5682,8.66,C8-pos
C8-pos_535--->C8-pos_507,Malonylation,83.98160000000007,0.003143858679919731,C8-pos_535,764.5563,8.73,C8-pos_507,848.5379,8.68,C8-pos
C44:2_TAG--->C44:1_TAG,Hydrogenation,2.0155999999999494,5.0064460050514015e-05,C44:2_TAG,764.6756,10.96,C44:1_TAG,766.6912,11.23,C8-pos
C44:2_TAG--->C46:2_TAG,Ethylation,28.03099999999995,0.0003001289200526003,C44:2_TAG,764.6756,10.96,C46:2_TAG,792.7066,11.31,C8-pos
C44:2_TAG--->C8-pos_1014,Malonylation,83.97550000000001,0.009243858679980121,C44:2_TAG,764.6756,10.96,C8-pos_1014,848.6511,9.88,C8-pos
C44:2_TAG--->C8-pos_961,Malonylation,83.97709999999995,0.007643858680040694,C44:2_TAG,764.6756,10.96,C8-pos_961,848.6527,9.63,C8-pos
